地区,日期,最高温度,最低温度
哈尔滨,2019年03月05日,10,-6
哈尔滨,2019年03月06日,5,-7
哈尔滨,2019年03月07日,7,-6
哈尔滨,2019年03月08日,12,-2
哈尔滨,2019年03月09日,6,-8
哈尔滨,2019年03月10日,8,-5
哈尔滨,2019年03月11日,8,-5
哈尔滨,2019年03月12日,-1,-7
哈尔滨,2019年03月13日,2,-9
哈尔滨,2019年03月14日,4,-9
哈尔滨,2019年03月15日,4,-10
哈尔滨,2019年03月16日,6,-7
哈尔滨,2019年03月17日,10,2
哈尔滨,2019年03月18日,15,-1
哈尔滨,2019年03月19日,16,0
哈尔滨,2019年03月20日,6,-3
哈尔滨,2019年03月21日,-1,-12
哈尔滨,2019年03月22日,2,-10
哈尔滨,2019年03月23日,2,-5
哈尔滨,2019年03月24日,9,-5
哈尔滨,2019年03月25日,10,-5
哈尔滨,2019年03月26日,5,-5
哈尔滨,2019年03月27日,5,-7
哈尔滨,2019年03月28日,4,-7
哈尔滨,2019年03月29日,6,-5
哈尔滨,2019年03月30日,6,-6
哈尔滨,2019年03月31日,4,-8
哈尔滨,2019年04月01日,7,-5
哈尔滨,2019年04月02日,8,-4
哈尔滨,2019年04月03日,13,-3
哈尔滨,2019年04月04日,7,-2
哈尔滨,2019年04月05日,7,-4
哈尔滨,2019年04月06日,8,-3
哈尔滨,2019年04月07日,9,-3
哈尔滨,2019年04月08日,11,-3
哈尔滨,2019年04月09日,11,-2
哈尔滨,2019年04月10日,13,0
哈尔滨,2019年04月11日,15,2
哈尔滨,2019年04月12日,18,5
哈尔滨,2019年04月13日,13,-1
哈尔滨,2019年04月14日,13,3
哈尔滨,2019年04月15日,21,7
哈尔滨,2019年04月16日,25,9
哈尔滨,2019年04月17日,21,4
哈尔滨,2019年04月18日,10,-2
哈尔滨,2019年04月19日,12,1
哈尔滨,2019年04月20日,16,1
哈尔滨,2019年04月21日,16,3
哈尔滨,2019年04月22日,20,11
哈尔滨,2019年04月23日,19,7
哈尔滨,2019年04月24日,13,1
哈尔滨,2019年04月25日,13,1
哈尔滨,2019年04月26日,16,4
哈尔滨,2019年04月27日,20,8
哈尔滨,2019年04月28日,19,7
哈尔滨,2019年04月29日,21,6
哈尔滨,2019年04月30日,20,8
哈尔滨,2019年05月01日,16,4
哈尔滨,2019年05月02日,18,4
哈尔滨,2019年05月03日,25,10
哈尔滨,2019年05月04日,27,5
哈尔滨,2019年05月05日,11,2
哈尔滨,2019年05月06日,16,4
哈尔滨,2019年05月07日,22,10
哈尔滨,2019年05月08日,22,7
哈尔滨,2019年05月09日,23,11
哈尔滨,2019年05月10日,30,15
哈尔滨,2019年05月11日,30,12
哈尔滨,2019年05月12日,30,15
哈尔滨,2019年05月13日,19,11
哈尔滨,2019年05月14日,21,8
哈尔滨,2019年05月15日,27,15
哈尔滨,2019年05月16日,25,14
哈尔滨,2019年05月17日,22,15
哈尔滨,2019年05月18日,16,10
哈尔滨,2019年05月19日,17,9
哈尔滨,2019年05月20日,13,8
哈尔滨,2019年05月21日,14,8
哈尔滨,2019年05月22日,15,5
哈尔滨,2019年05月23日,24,14
哈尔滨,2019年05月24日,33,21
哈尔滨,2019年05月25日,34,16
哈尔滨,2019年05月26日,15,9
哈尔滨,2019年05月27日,15,9
哈尔滨,2019年05月28日,17,12
哈尔滨,2019年05月29日,24,11
哈尔滨,2019年05月30日,23,10
哈尔滨,2019年05月31日,20,9
哈尔滨,2019年06月01日,22,10
哈尔滨,2019年06月02日,24,11
哈尔滨,2019年06月03日,25,14
哈尔滨,2019年06月04日,25,11
哈尔滨,2019年06月05日,26,13
哈尔滨,2019年06月06日,27,14
哈尔滨,2019年06月07日,27,17
哈尔滨,2019年06月08日,24,17
哈尔滨,2019年06月09日,23,15
哈尔滨,2019年06月10日,25,15
哈尔滨,2019年06月11日,25,17
哈尔滨,2019年06月12日,28,18
哈尔滨,2019年06月13日,24,15
哈尔滨,2019年06月14日,22,12
哈尔滨,2019年06月15日,20,10
哈尔滨,2019年06月16日,22,10
哈尔滨,2019年06月17日,24,13
哈尔滨,2019年06月18日,25,14
哈尔滨,2019年06月19日,29,12
哈尔滨,2019年06月20日,24,14
哈尔滨,2019年06月21日,26,15
哈尔滨,2019年06月22日,27,15
哈尔滨,2019年06月23日,30,18
哈尔滨,2019年06月24日,33,21
哈尔滨,2019年06月25日,32,23
哈尔滨,2019年06月26日,31,22
哈尔滨,2019年06月27日,29,17
哈尔滨,2019年06月28日,20,15
哈尔滨,2019年06月29日,23,16
哈尔滨,2019年06月30日,20,15
哈尔滨,2019年07月01日,22,15
哈尔滨,2019年07月02日,25,16
哈尔滨,2019年07月03日,23,15
哈尔滨,2019年07月04日,28,19
哈尔滨,2019年07月05日,27,21
哈尔滨,2019年07月06日,29,19
哈尔滨,2019年07月07日,30,21
哈尔滨,2019年07月08日,30,21
哈尔滨,2019年07月09日,30,21
哈尔滨,2019年07月10日,31,21
哈尔滨,2019年07月11日,28,19
哈尔滨,2019年07月12日,27,19
哈尔滨,2019年07月13日,27,18
哈尔滨,2019年07月14日,27,19
哈尔滨,2019年07月15日,27,19
哈尔滨,2019年07月16日,29,21
哈尔滨,2019年07月17日,27,19
哈尔滨,2019年07月18日,29,21
哈尔滨,2019年07月19日,30,22
哈尔滨,2019年07月20日,31,23
哈尔滨,2019年07月21日,30,22
哈尔滨,2019年07月22日,29,21
哈尔滨,2019年07月23日,27,20
哈尔滨,2019年07月24日,29,21
哈尔滨,2019年07月25日,25,17
哈尔滨,2019年07月26日,27,19
哈尔滨,2019年07月27日,29,22
哈尔滨,2019年07月28日,31,24
哈尔滨,2019年07月29日,29,22
哈尔滨,2019年07月30日,27,21
哈尔滨,2019年07月31日,29,21
哈尔滨,2019年08月01日,29,19
哈尔滨,2019年08月02日,30,21
哈尔滨,2019年08月03日,29,20
哈尔滨,2019年08月04日,30,20
哈尔滨,2019年08月05日,31,21
哈尔滨,2019年08月06日,28,21
哈尔滨,2019年08月07日,27,20
哈尔滨,2019年08月08日,23,18
哈尔滨,2019年08月09日,22,16
哈尔滨,2019年08月10日,24,19
哈尔滨,2019年08月11日,22,17
哈尔滨,2019年08月12日,24,18
哈尔滨,2019年08月13日,25,20
哈尔滨,2019年08月14日,23,19
哈尔滨,2019年08月15日,24,19
哈尔滨,2019年08月16日,22,17
哈尔滨,2019年08月17日,20,15
哈尔滨,2019年08月18日,22,14
哈尔滨,2019年08月19日,22,13
哈尔滨,2019年08月20日,24,19
哈尔滨,2019年08月21日,24,17
哈尔滨,2019年08月22日,22,15
哈尔滨,2019年08月23日,22,14
哈尔滨,2019年08月24日,23,14
哈尔滨,2019年08月25日,25,16
哈尔滨,2019年08月26日,26,18
哈尔滨,2019年08月27日,25,15
哈尔滨,2019年08月28日,24,16
哈尔滨,2019年08月29日,21,16
哈尔滨,2019年08月30日,21,12
哈尔滨,2019年08月31日,25,15
哈尔滨,2019年09月01日,27,15
哈尔滨,2019年09月02日,24,13
哈尔滨,2019年09月03日,27,17
哈尔滨,2019年09月04日,29,18
哈尔滨,2019年09月05日,28,19
哈尔滨,2019年09月06日,27,18
哈尔滨,2019年09月07日,25,20
哈尔滨,2019年09月08日,25,12
哈尔滨,2019年09月09日,23,10
哈尔滨,2019年09月10日,19,9
哈尔滨,2019年09月11日,21,10
哈尔滨,2019年09月12日,24,15
哈尔滨,2019年09月13日,21,11
哈尔滨,2019年09月14日,22,10
哈尔滨,2019年09月15日,23,7
哈尔滨,2019年09月16日,17,7
哈尔滨,2019年09月17日,20,5
哈尔滨,2019年09月18日,14,4
哈尔滨,2019年09月19日,16,4
哈尔滨,2019年09月20日,21,9
哈尔滨,2019年09月21日,17,5
哈尔滨,2019年09月22日,21,7
哈尔滨,2019年09月23日,24,7
哈尔滨,2019年09月24日,20,8
哈尔滨,2019年09月25日,24,8
哈尔滨,2019年09月26日,24,14
哈尔滨,2019年09月27日,26,14
哈尔滨,2019年09月28日,27,12
哈尔滨,2019年09月29日,20,8
哈尔滨,2019年09月30日,25,17
哈尔滨,2019年10月01日,28,16
哈尔滨,2019年10月02日,27,8
哈尔滨,2019年10月03日,15,5
哈尔滨,2019年10月04日,11,0
哈尔滨,2019年10月05日,14,4
哈尔滨,2019年10月06日,17,6
哈尔滨,2019年10月07日,19,5
哈尔滨,2019年10月08日,13,5
哈尔滨,2019年10月09日,18,8
哈尔滨,2019年10月10日,15,-2
哈尔滨,2019年10月11日,11,-2
哈尔滨,2019年10月12日,9,-5
哈尔滨,2019年10月13日,9,-2
哈尔滨,2019年10月14日,8,0
哈尔滨,2019年10月15日,13,2
哈尔滨,2019年10月16日,13,-2
哈尔滨,2019年10月17日,15,-1
哈尔滨,2019年10月18日,17,4
哈尔滨,2019年10月19日,15,5
哈尔滨,2019年10月20日,17,2
哈尔滨,2019年10月21日,15,0
哈尔滨,2019年10月22日,15,1
哈尔滨,2019年10月23日,18,3
哈尔滨,2019年10月24日,18,6
哈尔滨,2019年10月25日,6,-3
哈尔滨,2019年10月26日,8,0
哈尔滨,2019年10月27日,11,0
哈尔滨,2019年10月28日,14,1
哈尔滨,2019年10月29日,8,-2
哈尔滨,2019年10月30日,11,2
哈尔滨,2019年10月31日,11,-1
哈尔滨,2019年11月01日,7,-1
哈尔滨,2019年11月02日,6,-6
哈尔滨,2019年11月03日,5,-4
哈尔滨,2019年11月04日,8,-4
哈尔滨,2019年11月05日,5,-5
哈尔滨,2019年11月06日,1,-7
哈尔滨,2019年11月07日,0,-6
哈尔滨,2019年11月08日,2,-7
哈尔滨,2019年11月09日,6,-2
哈尔滨,2019年11月10日,6,-4
哈尔滨,2019年11月11日,9,-7
哈尔滨,2019年11月12日,0,-9
哈尔滨,2019年11月13日,-2,-13
哈尔滨,2019年11月14日,-6,-16
哈尔滨,2019年11月15日,-5,-14
哈尔滨,2019年11月16日,-4,-13
哈尔滨,2019年11月17日,-3,-9
哈尔滨,2019年11月18日,-7,-15
哈尔滨,2019年11月19日,-8,-16
哈尔滨,2019年11月20日,-5,-14
哈尔滨,2019年11月21日,0,-10
哈尔滨,2019年11月22日,7,-3
哈尔滨,2019年11月23日,2,-11
哈尔滨,2019年11月24日,-7,-16
哈尔滨,2019年11月25日,-6,-13
哈尔滨,2019年11月26日,-1,-15
哈尔滨,2019年11月27日,-8,-16
哈尔滨,2019年11月28日,-6,-17
哈尔滨,2019年11月29日,-5,-14
哈尔滨,2019年11月30日,-4,-10
哈尔滨,2019年12月01日,-6,-14
哈尔滨,2019年12月02日,-8,-18
哈尔滨,2019年12月03日,-13,-22
哈尔滨,2019年12月04日,-15,-23
哈尔滨,2019年12月05日,-14,-21
哈尔滨,2019年12月06日,-9,-17
哈尔滨,2019年12月07日,-9,-18
哈尔滨,2019年12月08日,-4,-12
哈尔滨,2019年12月09日,0,-12
哈尔滨,2019年12月10日,-4,-16
哈尔滨,2019年12月11日,-9,-16
哈尔滨,2019年12月12日,-6,-15
哈尔滨,2019年12月13日,-5,-18
哈尔滨,2019年12月14日,-4,-17
哈尔滨,2019年12月15日,-1,-12
哈尔滨,2019年12月16日,0,-10
哈尔滨,2019年12月17日,-7,-21
哈尔滨,2019年12月18日,-12,-21
哈尔滨,2019年12月19日,-12,-24
哈尔滨,2019年12月20日,-10,-23
哈尔滨,2019年12月21日,-9,-21
哈尔滨,2019年12月22日,-13,-27
哈尔滨,2019年12月23日,-14,-25
哈尔滨,2019年12月24日,-13,-22
哈尔滨,2019年12月25日,-9,-23
哈尔滨,2019年12月26日,-14,-26
哈尔滨,2019年12月27日,-15,-28
哈尔滨,2019年12月28日,-14,-23
哈尔滨,2019年12月29日,-11,-24
哈尔滨,2019年12月30日,-20,-29
哈尔滨,2019年12月31日,-19,-28
长春,2011年01月01日,-12,-21
长春,2011年01月02日,-13,-22
长春,2011年01月03日,-14,-23
长春,2011年01月04日,-15,-25
长春,2011年01月05日,-17,-25
长春,2011年01月06日,-14,-22
长春,2011年01月07日,-14,-19
长春,2011年01月08日,-10,-23
长春,2011年01月09日,-16,-25
长春,2011年01月10日,-14,-19
长春,2011年01月11日,-13,-23
长春,2011年01月12日,-16,-23
长春,2011年01月13日,-13,-24
长春,2011年01月14日,-18,-30
长春,2011年01月15日,-22,-30
长春,2011年01月16日,-20,-25
长春,2011年01月17日,-16,-24
长春,2011年01月18日,-17,-23
长春,2011年01月19日,-15,-22
长春,2011年01月20日,-15,-22
长春,2011年01月21日,-14,-22
长春,2011年01月22日,-14,-22
长春,2011年01月23日,-14,-23
长春,2011年01月24日,-15,-21
长春,2011年01月25日,-14,-23
长春,2011年01月26日,-15,-25
长春,2011年01月27日,-16,-25
长春,2011年01月28日,-17,-25
长春,2011年01月29日,-17,-24
长春,2011年01月30日,-15,-20
长春,2011年01月31日,-8,-12
长春,2011年02月01日,-2,-13
长春,2011年02月02日,-4,-14
长春,2011年02月03日,-3,-13
长春,2011年02月04日,-6,-15
长春,2011年02月05日,-2,-13
长春,2011年02月06日,-5,-15
长春,2011年02月07日,-5,-14
长春,2011年02月08日,-8,-20
长春,2011年02月09日,-13,-24
长春,2011年02月10日,-14,-23
长春,2011年02月11日,-14,-22
长春,2011年02月12日,-13,-23
长春,2011年02月13日,-12,-23
长春,2011年02月14日,-10,-18
长春,2011年02月15日,-2,-11
长春,2011年02月16日,-2,-12
长春,2011年02月17日,-3,-14
长春,2011年02月18日,-3,-12
长春,2011年02月19日,-1,-11
长春,2011年02月20日,3,-5
长春,2011年02月21日,5,-2
长春,2011年02月22日,8,-2
长春,2011年02月23日,4,-11
长春,2011年02月24日,-4,-15
长春,2011年02月25日,-5,-13
长春,2011年02月26日,-5,-14
长春,2011年02月27日,-5,-15
长春,2011年02月28日,-8,-19
长春,2011年03月01日,-9,-18
长春,2011年03月02日,-8,-15
长春,2011年03月03日,-4,-12
长春,2011年03月04日,1,-5
长春,2011年03月05日,2,-8
长春,2011年03月06日,-2,-12
长春,2011年03月07日,-3,-11
长春,2011年03月08日,-2,-11
长春,2011年03月09日,-1,-8
长春,2011年03月10日,2,-8
长春,2011年03月11日,4,-1
长春,2011年03月12日,8,-1
长春,2011年03月13日,6,-6
长春,2011年03月14日,0,-8
长春,2011年03月15日,-3,-12
长春,2011年03月16日,-2,-10
长春,2011年03月17日,5,1
长春,2011年03月18日,10,-4
长春,2011年03月19日,4,-5
长春,2011年03月20日,2,-7
长春,2011年03月21日,-1,-9
长春,2011年03月22日,1,-7
长春,2011年03月23日,2,-7
长春,2011年03月24日,2,-7
长春,2011年03月25日,1,-5
长春,2011年03月26日,6,-2
长春,2011年03月27日,7,-3
长春,2011年03月28日,8,-2
长春,2011年03月29日,10,0
长春,2011年03月30日,13,3
长春,2011年03月31日,15,-2
长春,2011年04月01日,4,-6
长春,2011年04月02日,8,-3
长春,2011年04月03日,12,2
长春,2011年04月04日,16,4
长春,2011年04月05日,19,8
长春,2011年04月06日,15,4
长春,2011年04月07日,9,-1
长春,2011年04月08日,14,3
长春,2011年04月09日,12,-2
长春,2011年04月10日,9,-3
长春,2011年04月11日,12,2
长春,2011年04月12日,19,4
长春,2011年04月13日,20,7
长春,2011年04月14日,24,2
长春,2011年04月15日,8,-3
长春,2011年04月16日,15,5
长春,2011年04月17日,11,1
长春,2011年04月18日,12,0
长春,2011年04月19日,16,7
长春,2011年04月20日,18,4
长春,2011年04月21日,15,4
长春,2011年04月22日,12,1
长春,2011年04月23日,12,2
长春,2011年04月24日,11,2
长春,2011年04月25日,14,2
长春,2011年04月26日,14,1
长春,2011年04月27日,12,1
长春,2011年04月28日,14,4
长春,2011年04月29日,20,8
长春,2011年04月30日,12,6
长春,2011年05月01日,16,7
长春,2011年05月02日,17,5
长春,2011年05月03日,18,6
长春,2011年05月04日,20,7
长春,2011年05月05日,18,8
长春,2011年05月06日,16,8
长春,2011年05月07日,16,6
长春,2011年05月08日,21,13
长春,2011年05月09日,21,11
长春,2011年05月10日,22,10
长春,2011年05月11日,25,13
长春,2011年05月12日,20,8
长春,2011年05月13日,15,6
长春,2011年05月14日,15,6
长春,2011年05月15日,16,5
长春,2011年05月16日,18,7
长春,2011年05月17日,23,12
长春,2011年05月18日,21,10
长春,2011年05月19日,17,8
长春,2011年05月20日,16,6
长春,2011年05月21日,17,8
长春,2011年05月22日,20,8
长春,2011年05月23日,22,11
长春,2011年05月24日,24,13
长春,2011年05月25日,27,18
长春,2011年05月26日,29,17
长春,2011年05月27日,26,16
长春,2011年05月28日,31,19
长春,2011年05月29日,28,17
长春,2011年05月30日,25,15
长春,2011年05月31日,19,13
长春,2011年06月01日,20,11
长春,2011年06月02日,24,14
长春,2011年06月03日,19,11
长春,2011年06月04日,23,14
长春,2011年06月05日,28,17
长春,2011年06月06日,26,17
长春,2011年06月07日,26,17
长春,2011年06月08日,21,15
长春,2011年06月09日,24,14
长春,2011年06月10日,25,15
长春,2011年06月11日,25,15
长春,2011年06月12日,25,13
长春,2011年06月13日,25,15
长春,2011年06月14日,27,16
长春,2011年06月15日,26,15
长春,2011年06月16日,24,14
长春,2011年06月17日,26,17
长春,2011年06月18日,30,20
长春,2011年06月19日,32,21
长春,2011年06月20日,32,22
长春,2011年06月21日,31,21
长春,2011年06月22日,26,15
长春,2011年06月23日,22,13
长春,2011年06月24日,26,15
长春,2011年06月25日,28,17
长春,2011年06月26日,29,16
长春,2011年06月27日,22,16
长春,2011年06月28日,27,20
长春,2011年06月29日,30,21
长春,2011年06月30日,30,21
长春,2011年07月01日,28,20
长春,2011年07月02日,28,18
长春,2011年07月03日,27,18
长春,2011年07月04日,29,18
长春,2011年07月05日,31,20
长春,2011年07月06日,30,21
长春,2011年07月07日,26,17
长春,2011年07月08日,26,17
长春,2011年07月09日,26,17
长春,2011年07月10日,29,21
长春,2011年07月11日,30,21
长春,2011年07月12日,30,20
长春,2011年07月13日,28,20
长春,2011年07月14日,29,21
长春,2011年07月15日,29,20
长春,2011年07月16日,28,20
长春,2011年07月17日,28,20
长春,2011年07月18日,29,21
长春,2011年07月19日,28,21
长春,2011年07月20日,29,22
长春,2011年07月21日,27,21
长春,2011年07月22日,29,21
长春,2011年07月23日,29,22
长春,2011年07月24日,29,22
长春,2011年07月25日,30,23
长春,2011年07月26日,28,22
长春,2011年07月27日,30,23
长春,2011年07月28日,30,22
长春,2011年07月29日,30,22
长春,2011年07月30日,28,21
长春,2011年07月31日,27,20
长春,2011年08月01日,29,19
长春,2011年08月02日,29,20
长春,2011年08月03日,25,18
长春,2011年08月04日,28,20
长春,2011年08月05日,30,21
长春,2011年08月06日,30,23
长春,2011年08月07日,30,23
长春,2011年08月08日,30,22
长春,2011年08月09日,25,21
长春,2011年08月10日,29,18
长春,2011年08月11日,30,21
长春,2011年08月12日,30,19
长春,2011年08月13日,29,20
长春,2011年08月14日,27,18
长春,2011年08月15日,25,17
长春,2011年08月16日,26,15
长春,2011年08月17日,26,16
长春,2011年08月18日,26,16
长春,2011年08月19日,27,16
长春,2011年08月20日,26,15
长春,2011年08月21日,27,14
长春,2011年08月22日,26,14
长春,2011年08月23日,26,15
长春,2011年08月24日,26,15
长春,2011年08月25日,27,15
长春,2011年08月26日,28,17
长春,2011年08月27日,28,19
长春,2011年08月28日,25,19
长春,2011年08月29日,26,20
长春,2011年08月30日,27,19
长春,2011年08月31日,27,13
长春,2011年09月01日,23,12
长春,2011年09月02日,25,10
长春,2011年09月03日,23,10
长春,2011年09月04日,23,11
长春,2011年09月05日,23,10
长春,2011年09月06日,25,12
长春,2011年09月07日,26,12
长春,2011年09月08日,19,9
长春,2011年09月09日,19,7
长春,2011年09月10日,22,12
长春,2011年09月11日,23,12
长春,2011年09月12日,26,15
长春,2011年09月13日,26,17
长春,2011年09月14日,23,15
长春,2011年09月15日,21,10
长春,2011年09月16日,16,3
长春,2011年09月17日,14,2
长春,2011年09月18日,17,4
长春,2011年09月19日,20,5
长春,2011年09月20日,21,6
长春,2011年09月21日,23,7
长春,2011年09月22日,19,5
长春,2011年09月23日,22,8
长春,2011年09月24日,24,12
长春,2011年09月25日,24,12
长春,2011年09月26日,25,14
长春,2011年09月27日,25,14
长春,2011年09月28日,23,9
长春,2011年09月29日,11,-1
长春,2011年09月30日,12,1
长春,2011年10月01日,12,-1
长春,2011年10月02日,14,2
长春,2011年10月03日,17,6
长春,2011年10月04日,20,9
长春,2011年10月05日,20,7
长春,2011年10月06日,15,3
长春,2011年10月07日,17,6
长春,2011年10月08日,21,11
长春,2011年10月09日,16,3
长春,2011年10月10日,15,2
长春,2011年10月11日,19,7
长春,2011年10月12日,20,10
长春,2011年10月13日,21,11
长春,2011年10月14日,17,8
长春,2011年10月15日,16,3
长春,2011年10月16日,5,-5
长春,2011年10月17日,6,-2
长春,2011年10月18日,13,4
长春,2011年10月19日,18,9
长春,2011年10月20日,20,11
长春,2011年10月21日,20,10
长春,2011年10月22日,19,4
长春,2011年10月23日,8,-2
长春,2011年10月24日,8,-3
长春,2011年10月25日,7,-1
长春,2011年10月26日,11,4
长春,2011年10月27日,12,4
