地区,时间,温度,风向,风级,降水量,相对湿度,空气质量
临沂,06,18,西北风,2,0,74,59
临沂,07,19,西北风,2,0,70,61
临沂,08,21,西风,3,0,62,63
临沂,09,24,西风,3,0,54,68
临沂,10,25,西风,3,0,47,58
临沂,11,26,西风,3,0,45,53
临沂,12,27,西风,3,0,43,53
临沂,13,28,西风,5,0,33,50
临沂,14,28,西风,4,0,31,42
临沂,15,28,西风,4,0,31,36
临沂,16,28,西风,4,0,31,37
临沂,17,27,西风,4,0,31,38
临沂,18,25,西北风,3,0,38,35
临沂,19,23,西北风,2,0,46,33
临沂,20,23,西北风,1,0,47,52
临沂,21,22,西风,2,0,53,54
临沂,22,22,西北风,2,0,57,64
临沂,23,21,西风,2,0,59,71
临沂,00,20,西北风,2,0,61,74
临沂,01,19,北风,1,0,64,71
临沂,02,18,西风,1,0,71,76
临沂,03,18,西风,1,0,72,90
临沂,04,18,西南风,1,0,77,96
临沂,05,,,,,,
菏泽,06,19,西北风,2,0,84,61
菏泽,07,20,西北风,2,0,83,60
菏泽,08,22,西北风,2,0,74,64
菏泽,09,25,西北风,2,0,59,70
菏泽,10,27,东北风,2,0,40,68
菏泽,11,28,西北风,2,0,30,55
菏泽,12,29,西北风,2,0,29,40
菏泽,13,30,西北风,3,0,31,42
菏泽,14,30,北风,3,0,32,45
菏泽,15,30,北风,2,0,27,45
菏泽,16,30,西北风,2,0,25,44
菏泽,17,30,北风,2,0,28,48
菏泽,18,29,东北风,2,0.0,28,48
菏泽,19,25,东风,2,0,45,45
菏泽,20,24,东风,2,0,52,55
菏泽,21,23,东风,2,0,56,58
菏泽,22,23,东南风,2,0,57,58
菏泽,23,22,东南风,1,0,61,64
菏泽,00,21,东风,2,0,63,66
菏泽,01,21,东南风,2,0,61,61
菏泽,02,21,东南风,2,0,61,61
菏泽,03,21,东南风,2,0,63,60
菏泽,04,21,东南风,2,0,63,61
菏泽,05,,,,,,
滨州,06,19,西北风,3,0,64,49
滨州,07,20,西北风,3,0,60,38
滨州,08,21,西北风,3,0,58,32
滨州,09,22,西北风,2,0,54,35
滨州,10,24,西风,2,0,49,33
滨州,11,25,西北风,3,0,51,35
滨州,12,25,西风,3,0,46,36
滨州,13,26,西北风,4,0,46,37
滨州,14,27,西北风,3,0,45,39
滨州,15,27,西北风,3,0,43,38
滨州,16,26,西风,3,0,44,40
滨州,17,26,西北风,3,0,42,37
滨州,18,25,西风,2,0,44,36
滨州,19,24,西风,2,0,49,32
滨州,20,21,西南风,2,0,62,36
滨州,21,21,西南风,2,0,66,40
滨州,22,20,西南风,2,0,71,45
滨州,23,19,西风,1,0,73,54
滨州,00,18,西南风,2,0,79,51
滨州,01,18,西风,2,0,78,40
滨州,02,18,西风,2,0,74,39
滨州,03,18,西风,2,0,74,49
滨州,04,17,西风,2,0,78,51
滨州,05,,,,,,
东营,06,19,西风,2,0,65,48
东营,07,20,西风,2,0,64,50
东营,08,21,西风,2,0,62,51
东营,09,23,西风,2,0,59,51
东营,10,24,西风,2,0,58,49
东营,11,26,西风,2,0,55,51
东营,12,23,北风,3,0,41,53
东营,13,20,西风,2,4.3,66,44
东营,14,21,西风,1,0,68,24
东营,15,23,西南风,1,0,55,21
东营,16,22,西南风,2,0,62,22
东营,17,23,西南风,1,0,58,30
东营,18,22,西南风,2,0,62,34
东营,19,21,西南风,1,0,63,36
东营,20,20,西风,1,0,72,41
东营,21,20,西风,1,0,75,45
东营,22,20,西风,1,0,73,49
东营,23,20,西风,1,0,71,48
东营,00,20,西风,2,0,66,56
东营,01,20,西风,2,0,68,50
东营,02,19,西风,2,0,71,52
东营,03,19,西风,2,0,70,58
东营,04,19,西风,2,0,70,61
东营,05,,,,,,
威海,06,21,西北风,3,0,83,31
威海,07,22,西北风,4,0,78,26
威海,08,23,西北风,4,0,70,30
威海,09,24,西北风,5,0,68,33
威海,10,24,西北风,5,0,61,20
威海,11,25,西北风,4,0,57,25
威海,12,25,西北风,4,0,55,27
威海,13,26,西北风,4,0,56,28
威海,14,25,北风,4,0,54,28
威海,15,19,西北风,2,3.2,85,28
威海,16,19,西北风,4,1.1,77,26
威海,17,19,西北风,2,0,66,29
威海,18,18,西北风,3,0,70,28
威海,19,17,西北风,2,0,70,26
威海,20,17,西风,2,0,73,25
威海,21,17,西风,1,0,74,22
威海,22,18,西风,2,0,71,24
威海,23,17,东风,2,0,81,25
威海,00,17,南风,2,0,81,22
威海,01,17,南风,2,0,76,23
威海,02,17,南风,2,0,73,23
威海,03,18,西南风,2,0,63,24
威海,04,18,西南风,3,0,65,24
威海,05,,,,,,
枣庄,06,19,西北风,2,0,74,60
枣庄,07,21,西风,2,0,65,64
枣庄,08,23,西风,2,0,52,67
枣庄,09,25,西风,3,0,48,69
枣庄,10,27,西北风,3,0,41,66
枣庄,11,28,西风,3,0,39,57
枣庄,12,28,西北风,3,0,35,51
枣庄,13,29,西北风,3,0,34,47
枣庄,14,29,西北风,3,0,27,48
枣庄,15,29,西北风,2,0,31,47
枣庄,16,30,西风,3,0,28,46
枣庄,17,29,西北风,3,0,29,44
枣庄,18,28,西北风,2,0,34,43
枣庄,19,25,北风,1,0,43,40
枣庄,20,23,西北风,1,0,51,44
枣庄,21,21,北风,1,0,64,53
枣庄,22,21,东北风,1,0,69,75
枣庄,23,19,西北风,1,0,76,68
枣庄,00,18,北风,0,0,78,79
枣庄,01,18,东北风,1,0,82,73
枣庄,02,18,北风,1,0,83,71
枣庄,03,17,北风,0,0,84,72
枣庄,04,17,北风,1,0,83,72
枣庄,05,,,,,,
乌鲁木齐,06,19,东南风,2,0.0,48,52
乌鲁木齐,07,18,东南风,3,0.0,47,38
乌鲁木齐,08,18,东南风,3,0.0,41,43
乌鲁木齐,09,20,东南风,2,0.0,42,54
乌鲁木齐,10,23,南风,2,0.0,35,61
乌鲁木齐,11,25,南风,2,0.0,29,56
乌鲁木齐,12,27,南风,2,0.0,25,52
乌鲁木齐,13,29,东风,1,0.0,20,43
乌鲁木齐,14,30,东北风,1,0.0,18,33
乌鲁木齐,15,30,东风,2,0.0,17,37
乌鲁木齐,16,32,东北风,3,0.0,15,41
乌鲁木齐,17,32,东南风,2,0.0,15,40
乌鲁木齐,18,31,东南风,3,0.0,16,40
乌鲁木齐,19,31,东北风,2,0.0,16,39
乌鲁木齐,20,29,西风,2,0.0,17,35
乌鲁木齐,21,28,西风,3,0.0,19,51
乌鲁木齐,22,27,南风,2,0.0,22,56
乌鲁木齐,23,26,南风,1,0.0,24,57
乌鲁木齐,00,25,南风,2,0.0,26,61
乌鲁木齐,01,25,西风,2,0.0,25,54
乌鲁木齐,02,24,西风,4,0.0,35,191
乌鲁木齐,03,22,西风,4,0.0,39,198
乌鲁木齐,04,21,西风,3,0.0,45,116
乌鲁木齐,05,,,,,,
克拉玛依,06,23,西北风,2,0,34,29
克拉玛依,07,19,西北风,1,0,47,26
克拉玛依,08,21,西北风,2,0,38,24
克拉玛依,09,21,北风,1,0,42,34
克拉玛依,10,26,东风,1,0,37,45
克拉玛依,11,27,东风,1,0,32,63
克拉玛依,12,28,东风,2,0,30,58
克拉玛依,13,29,东南风,2,0,27,51
克拉玛依,14,31,东风,1,0,23,45
克拉玛依,15,31,东南风,2,0,19,44
克拉玛依,16,32,东南风,1,0,17,41
克拉玛依,17,33,西南风,2,0,16,43
克拉玛依,18,33,西南风,2,0,15,42
克拉玛依,19,33,南风,1,0,16,38
克拉玛依,20,30,西南风,1,0,27,51
克拉玛依,21,30,西北风,4,0,22,38
克拉玛依,22,28,西北风,4,0,25,56
克拉玛依,23,27,西北风,5,0,27,74
克拉玛依,00,25,西北风,5,0,35,62
克拉玛依,01,22,西北风,4,0.3,55,68
克拉玛依,02,20,西北风,3,0.9,63,40
克拉玛依,03,22,西北风,3,0,52,37
克拉玛依,04,22,西北风,3,0,51,32
克拉玛依,05,,,,,,
石河子,06,16,南风,1,0,66,44
石河子,07,15,西南风,1,0,70,42
石河子,08,14,西风,1,0,75,38
石河子,09,17,东南风,0,0,71,53
石河子,10,24,东南风,1,0,49,79
石河子,11,29,东风,2,0,26,72
石河子,12,31,东风,2,0,26,75
石河子,13,32,东风,3,0,19,70
石河子,14,33,东风,3,0,18,46
石河子,15,34,东风,3,0,17,37
石河子,16,34,东风,3,0,17,38
石河子,17,34,东风,2,0,17,41
石河子,18,35,东风,2,0,17,52
石河子,19,34,东风,2,0,17,46
石河子,20,28,东风,0,0,40,38
石河子,21,25,西北风,1,0,49,51
石河子,22,24,西风,1,0,52,75
石河子,23,27,西风,2,0,34,81
石河子,00,27,西风,4,0,33,94
石河子,01,25,西风,3,0,42,310
石河子,02,23,西风,3,0,53,185
石河子,03,21,西风,3,0,65,80
石河子,04,18,西南风,2,0.6,86,40
石河子,05,,,,,,
昌吉,06,16,东南风,1,0.0,58,51
昌吉,07,16,北风,0,0.0,63,45
昌吉,08,15,北风,0,0.0,65,46
昌吉,09,17,北风,0,0.0,65,48
昌吉,10,23,南风,1,0.0,52,57
昌吉,11,28,东北风,1,0.0,28,59
昌吉,12,30,东北风,1,0.0,26,54
昌吉,13,31,东北风,1,0.0,21,51
昌吉,14,31,东北风,2,0.0,23,45
昌吉,15,32,东北风,2,0.0,19,47
昌吉,16,34,东风,2,0.0,16,45
昌吉,17,34,东北风,1,0.0,17,41
昌吉,18,32,东北风,1,0.0,16,40
昌吉,19,31,北风,0,0.0,25,39
昌吉,20,28,西北风,1,0.0,26,36
昌吉,21,25,北风,0,0.0,31,46
昌吉,22,25,北风,0,0.0,33,78
昌吉,23,24,南风,1,0.0,35,80
昌吉,00,24,北风,0,0.0,33,63
昌吉,01,27,西风,3,0.0,29,62
昌吉,02,25,西风,2,0.0,37,70
昌吉,03,24,西风,3,0.0,45,169
昌吉,04,22,西北风,2,0.0,51,133
昌吉,05,,,,,,
吐鲁番,06,28,北风,2,0,21,53
吐鲁番,07,27,东北风,2,0,22,52
吐鲁番,08,28,东风,2,0,20,52
吐鲁番,09,29,北风,2,0,23,62
吐鲁番,10,32,东风,2,0,16,68
吐鲁番,11,32,西南风,2,0,19,62
吐鲁番,12,33,西风,2,0,19,69
吐鲁番,13,37,东风,1,0.0,14,57
吐鲁番,14,37,东风,3,0,13,54
吐鲁番,15,38,东风,2,0,12,49
吐鲁番,16,40,南风,2,0,11,44
吐鲁番,17,40,西南风,2,0,10,43
吐鲁番,18,40,西南风,2,0,14,43
吐鲁番,19,40,西南风,2,0,10,42
吐鲁番,20,38,西北风,1,0,17,48
吐鲁番,21,36,西北风,1,0,20,66
吐鲁番,22,34,西北风,2,0,26,78
吐鲁番,23,33,西北风,2,0,19,80
吐鲁番,00,33,西北风,2,0,18,69
吐鲁番,01,35,西北风,2,0,14,62
吐鲁番,02,34,西北风,2,0,16,54
吐鲁番,03,32,东北风,2,0,18,50
吐鲁番,04,32,西北风,1,0,19,56
吐鲁番,05,,,,,,
巴音郭楞,06,21,东风,0,0.0,57,66
巴音郭楞,07,23,东风,2,0.0,41,66
巴音郭楞,08,23,东风,2,0.0,41,67
巴音郭楞,09,24,东风,2,0.0,41,68
巴音郭楞,10,26,东风,1,0.0,34,66
巴音郭楞,11,28,东风,2,0.0,28,81
巴音郭楞,12,30,东北风,2,0.0,25,81
巴音郭楞,13,32,东北风,2,0.0,20,69
巴音郭楞,14,32,东北风,3,0.0,20,58
巴音郭楞,15,33,东风,2,0.0,18,53
巴音郭楞,16,33,西北风,1,0.0,20,51
巴音郭楞,17,34,西南风,2,0.0,18,51
巴音郭楞,18,33,东南风,1,0.0,20,59
巴音郭楞,19,31,西北风,2,0.0,23,64
巴音郭楞,20,30,西风,2,0.0,28,65
巴音郭楞,21,27,西北风,1,0.0,36,68
巴音郭楞,22,26,东南风,0,0.0,35,80
巴音郭楞,23,26,东风,1,0.0,40,66
巴音郭楞,00,25,西南风,1,0.0,43,115
巴音郭楞,01,25,西南风,1,0.0,45,167
巴音郭楞,02,24,东北风,1,0.0,49,131
巴音郭楞,03,25,南风,1,0.0,42,83
巴音郭楞,04,26,东南风,1,0.0,38,66
巴音郭楞,05,,,,,,
阿拉尔,06,20,北风,0,0,70,
阿拉尔,07,20,西风,1,0,69,
阿拉尔,08,20,东北风,1,0,68,
阿拉尔,09,20,北风,0,0,69,
阿拉尔,10,22,东北风,1,0,59,
阿拉尔,11,25,东北风,1,0,51,
阿拉尔,12,26,北风,2,0,52,
阿拉尔,13,29,东北风,2,0,35,
阿拉尔,14,31,北风,2,0,36,
阿拉尔,15,31,北风,3,0,27,
阿拉尔,16,32,北风,3,0,25,
阿拉尔,17,32,北风,3,0,23,
阿拉尔,18,31,北风,3,0,26,
阿拉尔,19,29,西北风,3,0,33,
阿拉尔,20,27,北风,2,0,32,
阿拉尔,21,26,西北风,2,0,35,
阿拉尔,22,26,西风,1,0,37,
阿拉尔,23,26,北风,1,0,36,
阿拉尔,00,25,南风,1,0,46,
阿拉尔,01,23,南风,1,0,52,
阿拉尔,02,23,北风,1,0,57,
阿拉尔,03,24,西南风,1,0,45,
阿拉尔,04,23,西北风,1,0,48,
阿拉尔,05,,,,,,
阿克苏,06,20,北风,2,0,61,97
阿克苏,07,20,北风,2,0,62,91
阿克苏,08,20,北风,2,0,61,87
阿克苏,09,19,北风,2,0,69,86
阿克苏,10,21,北风,2,0,58,91
阿克苏,11,23,西北风,1,0,57,91
阿克苏,12,26,东北风,1,0,52,105
阿克苏,13,26,北风,2,0,47,118
阿克苏,14,25,北风,3,0,50,111
阿克苏,15,27,北风,3,0,41,100
阿克苏,16,28,西北风,2,0,34,94
阿克苏,17,27,西北风,2,0,38,94
阿克苏,18,27,西北风,2,0,35,100
阿克苏,19,27,西北风,2,0,37,95
阿克苏,20,28,西北风,2,0,30,94
阿克苏,21,25,西风,1,0,48,89
阿克苏,22,24,西南风,1,0,58,101
阿克苏,23,23,西风,2,0,54,127
阿克苏,00,23,西南风,1,0,52,116
阿克苏,01,23,西南风,2,0,46,96
阿克苏,02,23,东南风,1,0,47,91
阿克苏,03,22,东南风,2,0,54,79
阿克苏,04,23,西风,2,0,45,80
阿克苏,05,,,,,,
喀什,06,22,西风,1,0.0,50,255
喀什,07,22,西风,1,0.0,48,242
喀什,08,22,西南风,1,0.0,46,169
喀什,09,21,西风,1,0.0,62,142
喀什,10,22,西风,1,0.0,47,150
喀什,11,22,西南风,1,0.0,57,139
喀什,12,25,北风,0,0.0,54,153
喀什,13,25,东风,0,0.0,49,172
喀什,14,25,北风,0,0.0,50,149
喀什,15,26,东风,3,0.0,33,149
喀什,16,26,东风,2,0.0,33,118
喀什,17,26,西风,1,0.0,39,107
喀什,18,26,西南风,2,0.0,32,118
喀什,19,26,西风,2,0.0,29,116
喀什,20,25,西风,2,0.0,27,79
喀什,21,25,西风,3,0.0,29,65
喀什,22,22,西风,2,0.0,40,117
喀什,23,21,西风,2,0.0,47,73
喀什,00,21,西风,3,0.0,40,29
喀什,01,21,西风,2,0.0,38,34
喀什,02,22,西风,3,0.0,31,30
喀什,03,22,西风,2,0.0,30,51
喀什,04,22,西风,2,0.0,29,31
喀什,05,,,,,,
伊犁,06,17,西风,2,0,65,40
伊犁,07,17,西风,2,0,64,40
伊犁,08,17,西风,2,0,65,46
伊犁,09,18,西风,2,0,63,55
伊犁,10,21,西风,2,0,55,58
伊犁,11,25,西风,1,0,46,
伊犁,12,28,西北风,1,0,40,38
伊犁,13,28,东风,2,0,35,34
伊犁,14,29,东风,2,0,33,34
伊犁,15,30,东风,2,0,32,38
伊犁,16,30,东风,2,0,33,49
伊犁,17,28,东风,2,0,37,46
伊犁,18,27,西风,1,0,44,151
伊犁,19,24,西风,3,0,55,106
伊犁,20,22,西风,4,0,63,35
伊犁,21,19,西南风,4,0.3,82,20
伊犁,22,18,西风,3,1.1,89,18
伊犁,23,18,西风,2,0,83,20
伊犁,00,18,西风,2,0.1,83,20
伊犁,01,17,东北风,1,0,90,25
伊犁,02,17,西风,2,0,88,26
伊犁,03,17,西南风,1,0,89,23
伊犁,04,17,西南风,1,0,90,16
伊犁,05,,,,,,
塔城,06,19,北风,2,0,52,32
塔城,07,18,北风,2,0,52,27
塔城,08,18,北风,2,0,51,19
塔城,09,19,北风,2,0,50,23
塔城,10,21,北风,1,0,48,23
塔城,11,26,东北风,1,0,40,53
塔城,12,29,北风,1,0,28,46
塔城,13,30,东南风,2,0,27,61
塔城,14,31,东风,1,0,22,34
塔城,15,31,南风,1,0,23,35
塔城,16,30,西南风,2,0,27,35
塔城,17,30,西南风,2,0,28,53
塔城,18,29,西风,3,0,20,28
塔城,19,27,西北风,3,0,25,58
塔城,20,25,西北风,3,0,28,59
塔城,21,24,西北风,2,0,33,37
塔城,22,20,西南风,3,0,61,29
塔城,23,18,西风,2,0.4,78,46
塔城,00,17,南风,2,0.2,82,23
塔城,01,16,东风,2,0.3,90,22
塔城,02,16,东北风,1,0,90,19
塔城,03,16,东风,1,0.1,91,23
塔城,04,15,东北风,1,0,94,16
塔城,05,,,,,,
哈密,06,20,东北风,2,0,25,27
哈密,07,19,东北风,2,0.0,25,25
哈密,08,18,东南风,3,0.0,28,20
哈密,09,22,南风,1,0,36,32
哈密,10,26,东南风,2,0,19,36
哈密,11,28,东南风,1,0,16,48
哈密,12,30,南风,2,0,14,26
哈密,13,32,南风,1,0,12,32
哈密,14,33,东南风,2,0,11,38
哈密,15,34,东风,2,0,10,37
哈密,16,34,东风,2,0,11,39
哈密,17,35,北风,1,0,11,40
哈密,18,35,北风,1,0,12,41
哈密,19,35,西北风,1,0,15,36
哈密,20,30,东北风,1,0,30,34
哈密,21,25,北风,1,0,35,44
哈密,22,21,北风,1,0,39,58
哈密,23,21,北风,1,0,38,69
哈密,00,21,东北风,1,0,31,70
哈密,01,19,东北风,1,0,35,52
哈密,02,18,东北风,1,0,37,53
哈密,03,18,东北风,1,0,35,51
哈密,04,19,东北风,1,0,36,70
哈密,05,,,,,,
和田,06,23,西南风,2,0,35,136
和田,07,22,西南风,1,0,36,145
和田,08,22,西南风,2,0,35,137
和田,09,21,西南风,1,0,38,132
和田,10,23,西风,2,0,37,142
和田,11,25,西风,2,0,33,142
和田,12,26,西风,2,0,32,131
和田,13,28,西北风,2,0,29,119
和田,14,29,西北风,2,0,27,113
和田,15,30,西北风,2,0,24,113
和田,16,31,东北风,2,0,19,111
和田,17,32,北风,2,0,16,106
和田,18,32,东风,2,0,16,111
和田,19,31,西风,2,0,22,119
和田,20,29,西南风,2,0,26,121
和田,21,29,西南风,2,0,25,126
和田,22,28,西南风,2,0,24,132
和田,23,27,西风,4,0,28,500
和田,00,26,西风,4,0,30,500
和田,01,25,西风,4,0,31,500
和田,02,24,西风,4,0,34,500
和田,03,23,西风,4,0,36,500
和田,04,22,西风,4,0,36,490
和田,05,,,,,,
阿勒泰,06,13,东北风,1,0,65,20
阿勒泰,07,16,东北风,1,0,48,19
阿勒泰,08,14,北风,1,0,56,18
阿勒泰,09,19,东北风,1,0,47,15
阿勒泰,10,21,西南风,1,0,56,29
阿勒泰,11,23,西南风,2,0,45,27
阿勒泰,12,24,西南风,2,0,31,24
阿勒泰,13,26,南风,2,0,28,28
阿勒泰,14,27,西南风,2,0,26,29
阿勒泰,15,28,西南风,2,0,25,30
阿勒泰,16,29,西南风,1,0,26,32
阿勒泰,17,30,西北风,1,0,21,
阿勒泰,18,28,西风,1,0,30,
阿勒泰,19,27,北风,1,0,33,
阿勒泰,20,25,北风,1,0,50,23
阿勒泰,21,22,北风,2,0,50,32
阿勒泰,22,21,北风,1,0,45,67
阿勒泰,23,22,北风,2,0,37,32
阿勒泰,00,22,北风,2,0,38,20
阿勒泰,01,21,西风,1,0,44,23
阿勒泰,02,23,西风,3,0,33,19
阿勒泰,03,19,西北风,3,0.3,67,30
阿勒泰,04,17,西北风,3,0.7,76,31
阿勒泰,05,,,,,,
拉萨,06,10,东风,1,0.0,81,17
拉萨,07,9,东风,2,0.0,79,22
拉萨,08,9,东风,2,0.0,81,24
拉萨,09,13,东风,2,0.0,74,33
拉萨,10,17,东南风,1,0.0,56,41
拉萨,11,19,西南风,2,0.0,45,40
拉萨,12,21,南风,2,0.0,41,30
拉萨,13,23,西南风,2,0.0,34,30
拉萨,14,24,西南风,2,0.0,32,32
拉萨,15,24,西南风,2,0.0,28,31
拉萨,16,25,南风,3,0.0,24,33
拉萨,17,26,西风,2,0.0,24,33
拉萨,18,25,东南风,3,0.0,24,34
拉萨,19,24,东南风,1,0.0,25,33
拉萨,20,21,东南风,2,0.0,37,30
拉萨,21,20,东风,3,0.0,33,31
拉萨,22,19,东南风,3,0.0,36,32
拉萨,23,17,东南风,2,0.0,46,29
拉萨,00,17,东风,3,0.0,51,27
拉萨,01,16,东风,2,0.0,52,28
拉萨,02,15,东风,2,0.0,56,27
拉萨,03,14,东风,3,0.0,61,27
拉萨,04,14,东风,3,0.0,63,26
拉萨,05,,,,,,
日喀则,06,6,北风,0,0,87,
日喀则,07,6,西北风,1,0,86,
日喀则,08,5,西北风,1,0,87,
日喀则,09,9,东风,1,0,78,
日喀则,10,12,东北风,1,0,60,
日喀则,11,15,西南风,1,0,50,
日喀则,12,17,南风,2,0,47,
日喀则,13,18,南风,2,0,45,
日喀则,14,19,西南风,2,0,34,
日喀则,15,21,西南风,3,0,31,
日喀则,16,21,西南风,2,0,28,
日喀则,17,22,南风,2,0,26,
日喀则,18,21,南风,2,0,28,
日喀则,19,21,南风,2,0,26,
日喀则,20,19,南风,2,0.1,34,
日喀则,21,17,西风,2,0,42,
日喀则,22,16,西风,2,0,39,
日喀则,23,13,北风,1,0,55,
日喀则,00,11,西北风,1,0,65,
日喀则,01,9,西北风,1,0,73,
日喀则,02,8,西北风,1,0,73,
日喀则,03,8,西北风,1,0,78,
日喀则,04,7,西北风,1,0,82,
日喀则,05,,,,,,
山南,06,10,东风,1,0,81,
山南,07,10,东南风,1,0,83,
山南,08,10,东风,1,0,83,
山南,09,14,东风,2,0,68,
山南,10,16,东北风,2,0,60,
山南,11,19,东风,1,0,48,
山南,12,20,东北风,2,0,42,
山南,13,21,北风,2,0,37,
山南,14,23,东北风,1,0,35,
山南,15,24,东北风,2,0,29,
山南,16,25,西北风,2,0,30,
山南,17,25,北风,2,0,27,
山南,18,24,西北风,1,0,36,
山南,19,22,北风,1,0,44,
山南,20,19,东风,1,0,62,
山南,21,19,东北风,3,0,39,
山南,22,19,东风,3,0,40,
山南,23,16,东风,2,0,52,
山南,00,16,东风,2,0,52,
山南,01,15,东风,2,0,54,
山南,02,14,东风,2,0,60,
山南,03,13,东风,2,0,64,
山南,04,12,东北风,2,0,65,
山南,05,,,,,,
林芝,06,14,南风,1,0,81,
林芝,07,14,南风,1,0,83,
林芝,08,14,南风,2,0,83,
林芝,09,14,南风,2,0,80,
林芝,10,17,东南风,2,0,71,
林芝,11,19,东南风,2,0,61,
林芝,12,21,东南风,2,0,55,
林芝,13,22,南风,3,0,47,
林芝,14,23,南风,3,0,42,
林芝,15,25,东南风,2,0,43,
林芝,16,27,东南风,3,0,35,
林芝,17,25,东南风,2,0,37,
林芝,18,23,东风,4,0,44,
林芝,19,22,南风,2,0,48,
林芝,20,21,南风,2,0,48,
林芝,21,20,西南风,2,0,58,
林芝,22,18,西北风,1,0,65,
林芝,23,18,西风,2,0,70,
林芝,00,16,西风,1,0,76,
林芝,01,16,西南风,1,0,78,
林芝,02,16,西北风,1,0,77,
林芝,03,16,西北风,2,0,76,
林芝,04,16,北风,1,0,73,
林芝,05,,,,,,
昌都,06,11,西风,1,0,59,
昌都,07,11,西风,1,0,62,
昌都,08,11,西风,1,0,64,
昌都,09,13,西南风,1,0,59,
昌都,10,15,西南风,1,0,49,
昌都,11,20,东风,2,0,35,
昌都,12,24,南风,1,0,27,
昌都,13,26,西南风,2,0,24,
昌都,14,28,西南风,2,0,22,
昌都,15,28,西南风,2,0,19,
昌都,16,27,东北风,3,0,22,
昌都,17,27,北风,2,0,22,
昌都,18,23,西北风,2,0,35,
昌都,19,24,西风,3,0,34,
昌都,20,21,西风,2,0,38,
昌都,21,19,西北风,2,0,43,
昌都,22,18,西风,2,0,50,
昌都,23,17,西风,2,0,50,
昌都,00,15,北风,3,0.4,65,
昌都,01,13,东风,1,1.8,80,
昌都,02,13,南风,1,0,79,
昌都,03,13,东北风,1,0,82,
昌都,04,13,西风,1,0,81,
昌都,05,,,,,,
那曲,06,5,东北风,1,0,77,
那曲,07,5,东北风,1,0,79,
那曲,08,5,东北风,2,0,77,
那曲,09,8,南风,1,0,69,
那曲,10,10,东北风,1,0,57,
那曲,11,13,南风,2,0,52,
那曲,12,14,西风,2,0,44,
那曲,13,16,西南风,2,0,41,
那曲,14,18,西风,2,0,36,
那曲,15,15,西风,3,0,49,
那曲,16,18,西风,2,0,27,
那曲,17,18,西风,3,0,31,
那曲,18,13,南风,3,0.2,49,
那曲,19,14,东南风,2,0,48,
那曲,20,13,东南风,2,0,49,
那曲,21,13,南风,2,0,49,
那曲,22,12,西南风,2,0,59,
那曲,23,11,东南风,2,0,62,
那曲,00,9,东风,3,0,68,
那曲,01,10,东风,2,0,67,
那曲,02,8,东北风,3,0,70,
那曲,03,8,东风,2,0,71,
那曲,04,7,东风,2,0,75,
那曲,05,,,,,,
阿里,06,11,南风,2,0,46,24
阿里,07,11,北风,1,0,48,24
阿里,08,9,东风,3,0,57,24
阿里,09,11,东风,3,0,54,19
阿里,10,13,东风,3,0,45,22
阿里,11,15,东南风,2,0,34,24
阿里,12,17,南风,2,0,30,25
阿里,13,18,西南风,2,0,26,26
阿里,14,19,南风,2,0,23,28
阿里,15,20,西南风,2,0,18,28
阿里,16,20,西南风,2,0,25,28
阿里,17,20,西南风,4,0,20,28
阿里,18,20,西北风,2,0,21,28
阿里,19,18,东风,4,0,30,28
阿里,20,17,东南风,4,0,27,28
阿里,21,16,东南风,3,0,30,36
阿里,22,16,南风,2,0,30,29
阿里,23,15,西南风,4,0,34,27
阿里,00,14,西南风,4,0,38,26
阿里,01,13,南风,3,0,41,24
阿里,02,13,西南风,2,0,40,23
阿里,03,13,西南风,2,0,42,25
阿里,04,10,东南风,3,0.3,62,25
阿里,05,,,,,,
西宁,06,11,西风,2,0,81,52
西宁,07,10,北风,1,0,83,51
西宁,08,11,西风,1,0,83,51
西宁,09,12,西北风,1,0,78,56
西宁,10,15,东风,1,0,59,60
西宁,11,16,东风,2,0,50,58
西宁,12,17,南风,1,0,53,45
西宁,13,18,南风,1,0,52,39
西宁,14,18,西南风,2,0,51,41
西宁,15,20,西南风,2,0,45,36
西宁,16,20,东南风,1,0,44,40
西宁,17,20,北风,1,0,44,36
